id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
7536763,2010-01-16 18:15:00,1258,1105,$169.24,Online Transaction,4802,ONLINE,,,4899,
7536941,2010-01-16 19:34:00,1967,3367,$51.55,Swipe Transaction,75936,Lake Forest,CA,92630.0,5814,
7537066,2010-01-16 20:30:00,1967,5088,$22.19,Swipe Transaction,61195,Lake Forest,CA,92630.0,5541,
7537131,2010-01-16 20:52:00,1980,5829,$80.00,Swipe Transaction,27092,Texas City,TX,77590.0,4829,
7537637,2010-01-17 05:04:00,1604,1095,$4.06,Swipe Transaction,98374,Clarksdale,MS,38614.0,5411,
7537858,2010-01-17 06:41:00,115,38,$156.75,Swipe Transaction,54850,Mount Vernon,NY,10550.0,4814,
7538276,2010-01-17 08:17:00,987,5090,$41.13,Online Transaction,16798,ONLINE,,,4121,
7538444,2010-01-17 08:55:00,779,3299,$69.27,Swipe Transaction,78312,Pottsboro,TX,75076.0,5912,
7538951,2010-01-17 10:48:00,1519,4210,$1.98,Swipe Transaction,58577,Laurel,MT,59044.0,5411,
7539519,2010-01-17 12:34:00,1477,4947,$35.57,Swipe Transaction,40859,Johnstown,OH,43031.0,5300,
7539541,2010-01-17 12:39:00,1211,5392,$81.00,Swipe Transaction,59935,Memphis,TN,38134.0,5499,
7539735,2010-01-17 13:11:00,1562,168,$-59.00,Swipe Transaction,30928,Jay,OK,74346.0,5541,
7540194,2010-01-17 14:59:00,1903,2973,$20.92,Online Transaction,16798,ONLINE,,,4121,
7540566,2010-01-17 16:43:00,852,90,$-72.00,Swipe Transaction,26810,Chiefland,FL,32644.0,5541,
7540809,2010-01-17 18:05:00,1117,1162,$10.99,Swipe Transaction,65835,Fullerton,NE,68638.0,5813,
7540847,2010-01-17 18:21:00,121,5952,$4.80,Swipe Transaction,59397,Pickett,WI,54964.0,5812,
7540951,2010-01-17 19:01:00,1987,3668,$65.43,Swipe Transaction,35513,Wheeling,IL,60090.0,5411,
7541500,2010-01-17 22:50:00,1425,5386,$52.27,Swipe Transaction,35451,Millington,TN,38053.0,5812,
7542185,2010-01-18 07:40:00,1353,966,$9.61,Swipe Transaction,85015,Pleasant Grove,UT,84062.0,5921,
7542415,2010-01-18 08:27:00,1444,5118,$192.83,Swipe Transaction,60569,East Northport,NY,11731.0,5300,
7542876,2010-01-18 10:11:00,364,4623,$71.00,Swipe Transaction,22204,Andersonville,TN,37705.0,5541,
7542961,2010-01-18 10:30:00,1529,1156,$0.45,Swipe Transaction,14528,Sarasota,FL,34237.0,5499,
7542986,2010-01-18 10:35:00,1740,5885,$17.00,Swipe Transaction,67126,Mukwonago,WI,53149.0,5411,
7543565,2010-01-18 12:46:00,1687,2509,$64.70,Swipe Transaction,56840,Albuquerque,NM,87120.0,7538,
7543676,2010-01-18 13:07:00,1696,2408,$-96.00,Swipe Transaction,59935,Merritt Island,FL,32953.0,5499,
7543951,2010-01-18 14:05:00,615,5479,$19.67,Swipe Transaction,17751,Alvin,TX,77511.0,5300,
7544057,2010-01-18 14:33:00,282,4229,$-96.00,Swipe Transaction,59935,San Antonio,TX,78221.0,5499,
7544302,2010-01-18 15:28:00,1201,16,$198.54,Online Transaction,89949,ONLINE,,,7996,
7544414,2010-01-18 15:50:00,1428,5116,$9.67,Online Transaction,16798,ONLINE,,,4121,
7544698,2010-01-18 16:55:00,852,4187,$-59.00,Swipe Transaction,59935,Gainesville,FL,32653.0,5499,
7544954,2010-01-18 18:43:00,1428,5116,$8.67,Online Transaction,16798,ONLINE,,,4121,
7545031,2010-01-18 19:17:00,90,1100,$45.40,Swipe Transaction,95855,Cocoa,FL,32926.0,7538,
7545171,2010-01-18 20:18:00,1736,113,$8.31,Swipe Transaction,88646,Brooklyn,NY,11211.0,5812,
7545722,2010-01-19 05:47:00,1437,5818,$43.21,Swipe Transaction,79664,Montreal,Canada,,5814,
7546118,2010-01-19 07:34:00,53,3267,$21.68,Online Transaction,15143,ONLINE,,,4784,
7546886,2010-01-19 10:21:00,1217,4086,$129.37,Swipe Transaction,86722,Ogden,UT,84408.0,4111,
7547384,2010-01-19 12:09:00,1127,3869,$22.33,Online Transaction,50404,ONLINE,,,4784,
7547555,2010-01-19 12:51:00,1500,5034,$5.24,Swipe Transaction,75781,Elk Grove,CA,95624.0,5411,
7547946,2010-01-19 14:18:00,373,2817,$54.00,Swipe Transaction,43293,Hamilton,IN,46742.0,5499,
7548158,2010-01-19 15:06:00,1135,4977,$25.88,Swipe Transaction,99631,Torrance,CA,90503.0,4121,
7548290,2010-01-19 15:42:00,1840,3322,$22.67,Swipe Transaction,63614,Beaverton,OR,97005.0,5310,
7548525,2010-01-19 16:35:00,362,1129,$116.74,Swipe Transaction,48919,Las Vegas,NV,89123.0,5311,
7548682,2010-01-19 17:20:00,1455,5843,$1.19,Swipe Transaction,14528,San Diego,CA,92102.0,5499,
7548795,2010-01-19 18:16:00,1371,2070,$15.81,Swipe Transaction,75936,Kaneohe,HI,96744.0,5814,
7548883,2010-01-19 18:50:00,488,5413,$133.86,Swipe Transaction,60569,Corpus Christi,TX,78413.0,5300,
7548920,2010-01-19 19:02:00,1559,3301,$86.00,Swipe Transaction,61195,Acworth,GA,30101.0,5541,
7549358,2010-01-19 23:25:00,73,4713,$177.97,Swipe Transaction,30286,Sheridan,AR,72150.0,4814,Technical Glitch
7549529,2010-01-20 04:34:00,961,2201,$28.85,Swipe Transaction,80295,Olmito,TX,78575.0,5813,
7550064,2010-01-20 07:48:00,997,5825,$24.25,Swipe Transaction,81536,La Mesa,CA,91941.0,5310,
7550762,2010-01-20 10:19:00,483,2121,$62.28,Swipe Transaction,32858,Snohomish,WA,98296.0,5311,
7550794,2010-01-20 10:26:00,351,1043,$2.05,Swipe Transaction,90329,Flushing,NY,11355.0,5411,
7550895,2010-01-20 10:48:00,362,1129,$14.47,Swipe Transaction,87559,Las Vegas,NV,89118.0,5411,
7551014,2010-01-20 11:17:00,1558,3750,$14.38,Swipe Transaction,78454,Brooklyn,NY,11223.0,5812,
7551197,2010-01-20 11:58:00,1039,5791,$7.38,Swipe Transaction,20561,Los Angeles,CA,90033.0,5912,
7551291,2010-01-20 12:22:00,699,3285,$8.20,Swipe Transaction,25268,Riverside,IA,52327.0,5912,
7551437,2010-01-20 12:45:00,1533,4625,$66.41,Swipe Transaction,60569,Indianapolis,IN,46241.0,5300,
7551439,2010-01-20 12:45:00,1837,259,$134.95,Swipe Transaction,54850,Los Angeles,CA,90002.0,4814,
7551756,2010-01-20 13:52:00,1719,2058,$143.77,Online Transaction,73186,ONLINE,,,4814,
7552030,2010-01-20 14:57:00,845,4491,$70.53,Swipe Transaction,98374,Fort Walton Beach,FL,32547.0,5411,
7552359,2010-01-20 16:13:00,1443,254,$48.38,Swipe Transaction,2344,Waianae,HI,96792.0,7995,
7552968,2010-01-20 19:45:00,801,3366,$7.61,Swipe Transaction,46284,Lubbock,TX,79414.0,5411,
7553085,2010-01-20 20:51:00,487,2024,$72.06,Swipe Transaction,60569,Albany,NY,12206.0,5300,
7553093,2010-01-20 20:55:00,1559,2920,$63.53,Swipe Transaction,55060,Acworth,GA,30101.0,5812,
7553665,2010-01-21 06:12:00,1041,2500,$2.43,Swipe Transaction,75936,Hixson,TN,37343.0,5814,
7553856,2010-01-21 07:04:00,1512,2582,$1.38,Swipe Transaction,14528,Indianapolis,IN,46236.0,5499,
7554077,2010-01-21 07:52:00,87,109,$64.44,Swipe Transaction,68671,San Benito,TX,78586.0,5541,
7554814,2010-01-21 10:24:00,1660,4223,$24.38,Swipe Transaction,60644,Boise City,OK,73933.0,5300,
7555358,2010-01-21 12:21:00,1654,2915,$72.88,Swipe Transaction,61195,Newport,RI,2840.0,5541,
7555466,2010-01-21 12:47:00,1379,2604,$15.66,Swipe Transaction,75040,Clinton Township,MI,48036.0,5812,
7555546,2010-01-21 13:04:00,98,4237,$4.92,Swipe Transaction,75936,Danville,IL,61832.0,5814,
7555552,2010-01-21 13:05:00,1487,2978,$84.39,Swipe Transaction,15066,Mars,PA,16046.0,5211,
7555667,2010-01-21 13:28:00,1989,2984,$172.04,Swipe Transaction,38602,Hyattsville,MD,20781.0,5311,
7555892,2010-01-21 14:17:00,509,3446,$46.18,Swipe Transaction,32175,Mount Hope,WV,25880.0,7538,
7555893,2010-01-21 14:17:00,737,148,$-87.00,Swipe Transaction,59935,Medford,OR,97504.0,5499,
7556149,2010-01-21 15:09:00,364,4623,$18.84,Swipe Transaction,24504,Rutledge,TN,37861.0,4214,
7556640,2010-01-21 16:58:00,1596,21,$55.25,Swipe Transaction,59935,San Fernando,CA,91340.0,5499,
7556735,2010-01-21 17:36:00,1224,2412,$48.23,Swipe Transaction,37060,College Park,MD,20740.0,5411,
7556747,2010-01-21 17:40:00,1507,5589,$14.60,Swipe Transaction,62311,South Beloit,IL,61080.0,5411,
7556957,2010-01-21 19:27:00,1456,5935,$82.76,Swipe Transaction,50783,Newton,MS,39345.0,5411,
7557163,2010-01-21 20:55:00,1383,4949,$530.87,Swipe Transaction,68430,Bridgewater,MA,2324.0,8062,
7557360,2010-01-21 22:30:00,1877,2398,$52.97,Swipe Transaction,59397,New York,NY,10030.0,5812,
7557481,2010-01-22 00:57:00,1542,2906,$35.17,Swipe Transaction,58215,Cleveland,OH,44118.0,5813,
7557666,2010-01-22 06:07:00,614,2094,$48.76,Swipe Transaction,36934,Los Angeles,CA,90066.0,7538,
7557800,2010-01-22 06:53:00,692,5860,$69.62,Swipe Transaction,75781,Eastpointe,MI,48021.0,5411,
7557833,2010-01-22 07:05:00,659,128,$2.77,Swipe Transaction,87258,Mitchell,IN,47446.0,7230,
7557930,2010-01-22 07:37:00,472,3811,$60.23,Swipe Transaction,61195,Round Lake,IL,60073.0,5541,
7558098,2010-01-22 08:30:00,921,4675,$73.62,Swipe Transaction,52923,Hockessin,DE,19707.0,3504,
7558918,2010-01-22 12:16:00,169,3256,$63.51,Swipe Transaction,67792,Sumter,SC,29153.0,8011,
7559070,2010-01-22 12:52:00,1534,4250,$88.77,Swipe Transaction,35366,Cherry Hill,NJ,8003.0,5912,
7559539,2010-01-22 14:42:00,447,3692,$62.19,Swipe Transaction,78000,Muskegon,MI,49441.0,7230,Insufficient Balance
7559791,2010-01-22 15:44:00,343,4189,$41.10,Swipe Transaction,59935,Manteca,CA,95337.0,5499,
7560051,2010-01-22 16:48:00,752,4105,$45.18,Swipe Transaction,68072,Medford,NY,11763.0,5411,
7560248,2010-01-22 18:04:00,1622,2877,$104.11,Swipe Transaction,59397,Cohasset,MA,2025.0,5812,
7560397,2010-01-22 19:04:00,316,2038,$-79.00,Swipe Transaction,59935,Decorah,IA,52101.0,5499,
7561173,2010-01-23 05:53:00,1594,3241,$2.38,Swipe Transaction,61195,Los Angeles,CA,90057.0,5541,
7561550,2010-01-23 07:56:00,877,3877,$-69.00,Swipe Transaction,59935,Mesa,AZ,85201.0,5499,
7561583,2010-01-23 08:05:00,1600,5050,$6.97,Swipe Transaction,61195,Kirkland,WA,98034.0,5541,
7561691,2010-01-23 08:40:00,909,4663,$30.65,Online Transaction,88998,ONLINE,,,4784,
7561704,2010-01-23 08:45:00,371,3453,$8.84,Swipe Transaction,69972,Richmond,VA,23226.0,5814,
7562338,2010-01-23 11:35:00,954,5586,$73.27,Swipe Transaction,54850,Riverside,CA,92505.0,4814,
7562421,2010-01-23 11:55:00,891,5096,$18.58,Swipe Transaction,70278,Minneapolis,MN,55439.0,5813,
7562663,2010-01-23 12:58:00,1107,8,$191.72,Swipe Transaction,7777,Waynesboro,PA,17268.0,3684,
7563072,2010-01-23 14:30:00,869,5490,$87.63,Swipe Transaction,68671,Tucker,GA,30084.0,5541,
7563400,2010-01-23 15:50:00,1083,5173,$20.58,Swipe Transaction,45928,Ashland,KY,41102.0,4121,
7563431,2010-01-23 15:57:00,1302,5464,$57.23,Swipe Transaction,79927,Lenoir,NC,28645.0,5912,Insufficient Balance
7563440,2010-01-23 16:00:00,1284,172,$62.47,Swipe Transaction,79927,Dennis,MA,2638.0,5912,
7563446,2010-01-23 16:02:00,1451,3226,$34.91,Swipe Transaction,84684,Revere,MA,2151.0,5310,
7563680,2010-01-23 16:56:00,1668,4185,$202.49,Swipe Transaction,66032,Danville,NH,3819.0,4900,
7563951,2010-01-23 18:42:00,565,5459,$39.09,Swipe Transaction,59935,Carrollton,TX,75006.0,5499,
7564029,2010-01-23 19:05:00,1677,4969,$52.08,Swipe Transaction,17493,Lubbock,TX,79414.0,5812,
7564143,2010-01-23 19:52:00,1772,5918,$54.51,Swipe Transaction,55060,Rancho Cucamonga,CA,91730.0,5812,
7564396,2010-01-23 21:43:00,1842,3743,$17.06,Swipe Transaction,75936,Albuquerque,NM,87121.0,5814,
7564547,2010-01-23 22:53:00,1453,1117,$54.39,Swipe Transaction,45926,Phil Campbell,AL,35581.0,5814,
7564548,2010-01-23 22:53:00,1475,5155,$20.39,Swipe Transaction,50783,Ewa Beach,HI,96706.0,5411,
7564556,2010-01-23 22:56:00,1638,3753,$223.00,Swipe Transaction,71883,Sevierville,TN,37876.0,3405,
7564608,2010-01-23 23:59:00,241,3921,$0.84,Swipe Transaction,86438,Rockingham,NC,28379.0,5499,
7564995,2010-01-24 06:37:00,1807,2823,$105.32,Swipe Transaction,92724,Bronx,NY,10463.0,5932,
7565031,2010-01-24 06:45:00,1783,2598,$131.30,Online Transaction,96529,ONLINE,,,4899,
7565364,2010-01-24 07:53:00,1107,2872,$2.38,Swipe Transaction,22938,Delancey,NY,13752.0,5812,
7565570,2010-01-24 08:41:00,48,3456,$1.26,Swipe Transaction,57975,Albuquerque,NM,87106.0,5812,
7566526,2010-01-24 11:58:00,162,2240,$32.02,Swipe Transaction,39785,West Bloomfield,MI,48322.0,5912,
7566641,2010-01-24 12:22:00,1670,5809,$14.53,Swipe Transaction,22204,Des Plaines,IL,60016.0,5541,
7566734,2010-01-24 12:43:00,716,4715,$6.89,Swipe Transaction,98648,Beaumont,CA,92223.0,5814,
7566852,2010-01-24 13:08:00,123,227,$11.88,Swipe Transaction,75781,Griffin,GA,30224.0,5411,
7567100,2010-01-24 14:03:00,5,1178,$17.01,Swipe Transaction,32175,Hamlin,NY,14464.0,7538,
7567137,2010-01-24 14:11:00,1605,1133,$79.61,Swipe Transaction,60569,Miami,FL,33193.0,5300,
7567432,2010-01-24 15:16:00,869,5490,$10.84,Swipe Transaction,75781,Stone Mountain,GA,30087.0,5411,
7567498,2010-01-24 15:30:00,1604,2207,$23.19,Swipe Transaction,61195,Batesville,MS,38606.0,5541,
7567505,2010-01-24 15:32:00,96,5175,$88.97,Swipe Transaction,59935,Los Angeles,CA,90032.0,5499,
7567558,2010-01-24 15:43:00,557,5570,$16.65,Online Transaction,15143,ONLINE,,,4784,
7568026,2010-01-24 17:54:00,1575,5582,$141.79,Swipe Transaction,60569,Arcadia,FL,34266.0,5300,
7568293,2010-01-24 19:56:00,726,4171,$7.05,Swipe Transaction,75781,Harbor City,CA,90710.0,5411,
7568443,2010-01-24 21:14:00,356,3251,$44.47,Swipe Transaction,23415,Stuart,FL,34997.0,5812,
7568822,2010-01-25 03:50:00,742,4751,$14.23,Online Transaction,39021,ONLINE,,,4784,
7569344,2010-01-25 07:44:00,1262,991,$26.16,Swipe Transaction,66769,Fall River Mills,CA,96028.0,5912,
7569417,2010-01-25 07:57:00,1435,4294,$4.84,Swipe Transaction,92883,Norcross,GA,30010.0,5812,
7569662,2010-01-25 08:45:00,866,2110,$-51.00,Swipe Transaction,61195,Pittsburgh,PA,15204.0,5541,
7569872,2010-01-25 09:28:00,137,5442,$0.75,Swipe Transaction,75781,Johnson City,TN,37605.0,5411,
7569926,2010-01-25 09:41:00,128,5048,$14.22,Swipe Transaction,20561,Houston,TX,77063.0,5912,
7570045,2010-01-25 10:09:00,1687,2509,$5.69,Swipe Transaction,23481,Albuquerque,NM,87120.0,5812,
7570221,2010-01-25 10:49:00,178,4261,$5.42,Swipe Transaction,49789,Blue Springs,MO,64015.0,5541,
7570371,2010-01-25 11:23:00,222,4636,$5.79,Swipe Transaction,75781,Atlanta,GA,30310.0,5411,
7570471,2010-01-25 11:44:00,1558,3750,$79.07,Online Transaction,39021,ONLINE,,,4784,
7570565,2010-01-25 12:03:00,1135,4977,$11.30,Swipe Transaction,83290,Temecula,CA,92589.0,5921,
7570939,2010-01-25 13:13:00,1129,102,$13.31,Swipe Transaction,69972,Oceanside,CA,92058.0,5814,
7571066,2010-01-25 13:39:00,828,4235,$21.04,Swipe Transaction,38636,San Antonio,TX,78217.0,5411,
7571383,2010-01-25 14:45:00,1676,5158,$23.16,Swipe Transaction,22559,Raymore,MO,64083.0,5921,
7571667,2010-01-25 15:45:00,1576,2441,$118.99,Online Transaction,9932,ONLINE,,,5311,
7572276,2010-01-25 19:18:00,1286,5168,$35.97,Online Transaction,16798,ONLINE,,,4121,
7572462,2010-01-25 20:55:00,798,5002,$38.16,Swipe Transaction,2757,Murrieta,CA,92563.0,5912,
7572536,2010-01-25 21:27:00,1207,5805,$28.19,Online Transaction,39021,ONLINE,,,4784,
7572538,2010-01-25 21:28:00,1053,2900,$86.00,Swipe Transaction,43293,Oviedo,FL,32765.0,5499,
7573059,2010-01-26 06:20:00,592,4133,$17.26,Online Transaction,39021,ONLINE,,,4784,
7573137,2010-01-26 06:40:00,1202,2885,$20.00,Swipe Transaction,27092,Chicago,IL,60657.0,4829,
7573268,2010-01-26 07:11:00,1382,1110,$71.00,Swipe Transaction,59935,Dallas,TX,75254.0,5499,
7573424,2010-01-26 07:46:00,1107,3698,$2.36,Swipe Transaction,56180,North Bay,NY,13123.0,5411,
7573498,2010-01-26 08:01:00,1315,2556,$1.87,Swipe Transaction,14528,Louisville,IL,62858.0,5499,
7573844,2010-01-26 09:19:00,1725,2238,$1.22,Swipe Transaction,14528,Henrico,VA,23228.0,5499,
7574453,2010-01-26 11:22:00,506,4513,$13.72,Swipe Transaction,32457,Lake View,NY,14085.0,5411,
7574616,2010-01-26 11:53:00,1859,5018,$5.15,Swipe Transaction,64908,Middletown,NY,10940.0,5812,
7574818,2010-01-26 12:34:00,714,2616,$14.83,Swipe Transaction,41260,West Linn,OR,97068.0,5541,
7574821,2010-01-26 12:34:00,1344,1044,$60.00,Swipe Transaction,27092,Sterling Heights,MI,48314.0,4829,
7575042,2010-01-26 13:14:00,1461,2090,$10.12,Swipe Transaction,39800,Brunswick,OH,44212.0,5411,
7575511,2010-01-26 14:56:00,1195,3219,$61.19,Online Transaction,73186,ONLINE,,,4814,
7575942,2010-01-26 16:41:00,879,4500,$12.12,Swipe Transaction,3972,Brownsville,TX,78521.0,5921,
7576016,2010-01-26 16:57:00,954,5586,$41.70,Swipe Transaction,59935,Riverside,CA,92505.0,5499,
7576854,2010-01-26 23:20:00,546,4495,$90.14,Swipe Transaction,20561,Coventry,RI,2816.0,5912,
7577486,2010-01-27 07:32:00,865,3832,$38.53,Swipe Transaction,76639,Waynesboro,VA,22980.0,5732,
7577545,2010-01-27 07:44:00,1063,2015,$89.34,Swipe Transaction,64057,Apple River,IL,61001.0,4111,
7578683,2010-01-27 11:51:00,153,107,$44.72,Swipe Transaction,9759,Flagstaff,AZ,86004.0,5310,
7578855,2010-01-27 12:25:00,425,5149,$77.00,Swipe Transaction,22204,Carmel,CA,93923.0,5541,
7579232,2010-01-27 13:35:00,760,5876,$8.25,Swipe Transaction,50867,Columbus,OH,43228.0,5541,
7579368,2010-01-27 14:09:00,430,3433,$53.13,Swipe Transaction,60569,Crown Point,IN,46307.0,5300,
7579637,2010-01-27 15:06:00,363,5364,$160.00,Swipe Transaction,27092,Lakeland,FL,33810.0,4829,
7579646,2010-01-27 15:08:00,845,5943,$37.59,Swipe Transaction,30286,Niceville,FL,32578.0,4814,
7580361,2010-01-27 19:07:00,1670,5809,$1.33,Swipe Transaction,32899,Des Plaines,IL,60016.0,5813,
7580478,2010-01-27 19:57:00,1885,2435,$80.00,Swipe Transaction,27092,Atlanta,GA,31139.0,4829,
7580623,2010-01-27 21:04:00,1744,4209,$23.66,Swipe Transaction,19756,Columbia,TN,38401.0,7832,
7580804,2010-01-27 22:35:00,714,2958,$60.85,Swipe Transaction,59935,West Linn,OR,97068.0,5499,
7581003,2010-01-28 02:17:00,1463,5499,$149.00,Swipe Transaction,57133,Waianae,HI,96792.0,3730,
7581355,2010-01-28 07:02:00,1324,4959,$15.53,Swipe Transaction,19964,Sarasota,FL,34233.0,5311,
7581493,2010-01-28 07:32:00,1144,4141,$3.14,Swipe Transaction,43293,Orlando,FL,32820.0,5499,
7581526,2010-01-28 07:40:00,1357,4611,$7.96,Online Transaction,88998,ONLINE,,,4784,
7581787,2010-01-28 08:36:00,790,5123,$21.64,Swipe Transaction,50783,Lakeside,CA,92040.0,5411,
7582595,2010-01-28 11:36:00,1558,4747,$58.50,Online Transaction,39021,ONLINE,,,4784,
7583068,2010-01-28 13:15:00,1562,168,$26.63,Swipe Transaction,30928,Jay,OK,74346.0,5541,
7583398,2010-01-28 14:30:00,1393,3018,$28.48,Swipe Transaction,20519,Stuart,NE,68780.0,5942,
7584165,2010-01-28 17:33:00,921,3457,$61.40,Swipe Transaction,30286,Rochester,NY,14606.0,4814,
7584523,2010-01-28 20:15:00,1209,4573,$98.12,Swipe Transaction,32858,Spring Valley,NY,10977.0,5311,
7584587,2010-01-28 20:40:00,564,5887,$48.80,Swipe Transaction,75936,Auburn,ME,4210.0,5814,
7584681,2010-01-28 21:30:00,1221,4693,$40.23,Swipe Transaction,59935,Moreno Valley,CA,92553.0,5499,
7585317,2010-01-29 07:10:00,1654,4276,$28.01,Online Transaction,39021,ONLINE,,,4784,
7585400,2010-01-29 07:39:00,1371,2070,$0.16,Swipe Transaction,2620,Kaneohe,HI,96744.0,5411,
7585434,2010-01-29 07:45:00,1046,3259,$52.91,Swipe Transaction,59935,Philadelphia,PA,19146.0,5499,
7585967,2010-01-29 10:21:00,973,3833,$-98.00,Swipe Transaction,26810,Crowder,MS,38622.0,5541,
7586978,2010-01-29 14:18:00,598,2040,$39.46,Swipe Transaction,34490,Atkinson,NH,3811.0,5719,
7587456,2010-01-29 16:12:00,1966,4737,$44.83,Swipe Transaction,81477,Walnut Ridge,AR,72476.0,5311,
7588059,2010-01-29 19:44:00,1168,3239,$567.72,Online Transaction,38958,ONLINE,,,7801,
7588585,2010-01-30 02:19:00,98,4237,$63.28,Swipe Transaction,481,Danville,IL,61832.0,5310,
7588976,2010-01-30 07:31:00,1969,4231,$17.09,Online Transaction,39021,ONLINE,,,4784,
7589248,2010-01-30 08:40:00,658,199,$18.94,Swipe Transaction,46284,Gainesville,FL,32606.0,5411,
7589335,2010-01-30 09:08:00,1449,1188,$3.86,Swipe Transaction,54168,Warner Robins,GA,31093.0,5411,
7589440,2010-01-30 09:41:00,231,2474,$100.00,Swipe Transaction,27092,Newton Grove,NC,28366.0,4829,
7589522,2010-01-30 10:03:00,142,5140,$9.49,Swipe Transaction,75781,Austin,TX,78717.0,5411,
7589746,2010-01-30 11:06:00,1941,2030,$8.26,Swipe Transaction,52228,Campbell,TX,75422.0,5921,
7589864,2010-01-30 11:32:00,750,4550,$45.05,Swipe Transaction,48833,Charlotte,NC,28212.0,7230,
7590092,2010-01-30 12:24:00,1248,5787,$5.26,Swipe Transaction,55883,Janesville,WI,53546.0,5411,
7590256,2010-01-30 12:57:00,1379,2604,$61.25,Swipe Transaction,11468,Carrollton,TX,75006.0,5970,
7590522,2010-01-30 14:04:00,605,5061,$5.95,Swipe Transaction,50544,Brooklyn,NY,11210.0,5300,
7591178,2010-01-30 16:30:00,888,5377,$150.94,Swipe Transaction,20561,Jacksonville,AR,72076.0,5912,
7591427,2010-01-30 17:52:00,1538,3206,$17.01,Online Transaction,18563,ONLINE,,,4121,
7592123,2010-01-30 22:49:00,133,2198,$151.91,Swipe Transaction,89263,Marietta,GA,30067.0,5411,
7592562,2010-01-31 06:38:00,1088,4574,$21.73,Swipe Transaction,50783,Charleston,SC,29407.0,5411,
7593244,2010-01-31 09:10:00,362,1129,$36.56,Swipe Transaction,20519,Las Vegas,NV,89146.0,5942,
7593476,2010-01-31 09:57:00,1439,235,$65.60,Swipe Transaction,70903,Miami,FL,33193.0,4111,Insufficient Balance
7593663,2010-01-31 10:34:00,425,5149,$10.17,Swipe Transaction,72515,Carmel,CA,93923.0,5814,
7593681,2010-01-31 10:36:00,1759,2893,$20.76,Swipe Transaction,73081,Oceanside,CA,92057.0,5300,
7593803,2010-01-31 11:00:00,285,5747,$23.09,Swipe Transaction,13646,Watsonville,CA,95076.0,7538,
7594297,2010-01-31 12:45:00,208,4980,$76.00,Swipe Transaction,43293,Bothell,WA,98021.0,5499,
7594685,2010-01-31 14:09:00,430,2860,$89.39,Swipe Transaction,50783,Crown Point,IN,46307.0,5411,
7594824,2010-01-31 14:41:00,456,4576,$19.37,Swipe Transaction,83480,Cape Coral,FL,33909.0,9402,
7594955,2010-01-31 15:17:00,379,2019,$37.78,Swipe Transaction,49791,Mobile,AL,36693.0,5300,
7595086,2010-01-31 15:48:00,1073,2547,$39.17,Swipe Transaction,96349,Pierceton,IN,46562.0,5912,
7595325,2010-01-31 16:38:00,852,90,$-55.00,Swipe Transaction,59935,Gainesville,FL,32653.0,5499,
7595420,2010-01-31 17:02:00,871,2081,$47.10,Swipe Transaction,44306,Detroit,MI,48235.0,7832,
7595666,2010-01-31 18:58:00,672,3396,$2.10,Swipe Transaction,19466,Cosby,TN,37722.0,5310,
7595819,2010-01-31 19:51:00,461,5482,$33.08,Swipe Transaction,78758,Canton,MI,48188.0,5411,
7595844,2010-01-31 20:04:00,55,3667,$6.90,Swipe Transaction,47650,Richmond,CA,94804.0,5912,
7596107,2010-01-31 22:29:00,68,27,$17.87,Swipe Transaction,86384,Davenport,IA,52803.0,5813,
7596192,2010-01-31 23:55:00,1825,4310,$1.70,Swipe Transaction,26232,Aurora,CO,80013.0,5411,
7596395,2010-02-01 06:01:00,230,5033,$12.31,Swipe Transaction,75781,Baton Rouge,LA,70815.0,5411,
7596440,2010-02-01 06:14:00,96,3695,$1.12,Swipe Transaction,14528,Yorba Linda,CA,92887.0,5499,
