id,client_id,card_brand,card_type,expires,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
454,1033,Mastercard,Debit,07/2024,YES,2,$13972,01/2020,2020,No
3564,1024,Mastercard,Debit,06/2024,YES,1,$33103,06/2013,2013,No
4241,1024,Mastercard,Debit,09/2023,YES,1,$20847,08/2008,2010,No
5268,1024,Mastercard,Debit,11/2013,YES,1,$31807,10/2013,2013,No
1006,1024,Visa,Credit,03/2024,YES,1,$16100,02/2002,2014,No
2825,1441,Mastercard,Debit,07/2021,YES,1,$28894,05/2002,2011,No
1007,1441,Visa,Debit (Prepaid),03/2002,YES,1,$61,02/2002,2009,No
4792,1441,Visa,Credit,02/2023,YES,1,$12500,09/2010,2012,No
2599,1103,Mastercard,Debit,06/2023,YES,2,$15409,04/2009,2010,No
4984,1103,Mastercard,Credit,08/2023,YES,1,$5300,10/2003,2012,No
2895,1103,Mastercard,Debit,12/2016,YES,1,$13469,05/2006,2009,No
455,431,Mastercard,Debit,05/2020,YES,1,$16524,01/2020,2020,No
456,431,Mastercard,Debit,01/2020,NO,1,$29526,01/2020,2020,No
1483,431,Mastercard,Debit,07/2023,YES,1,$16407,02/2020,2020,No
3378,165,Mastercard,Debit (Prepaid),04/2023,YES,2,$61,06/2008,2015,No
5146,165,Mastercard,Debit,11/2020,YES,2,$40628,10/2009,2014,No
2559,165,Mastercard,Debit,08/2010,YES,2,$24980,04/2008,2014,No
1484,353,Mastercard,Debit,05/2020,YES,1,$10290,02/2020,2020,No
5328,353,Mastercard,Debit (Prepaid),01/2023,YES,1,$84,10/2018,2018,No
2154,1758,Visa,Debit,12/2018,YES,1,$13725,03/2007,2014,No
4686,1758,Visa,Debit,12/2024,YES,2,$8278,09/2008,2010,No
3440,1758,Visa,Debit,09/2020,YES,2,$13514,06/2009,2018,No
2674,1758,Mastercard,Credit,11/2024,YES,1,$3800,04/2011,2011,No
2478,1266,Mastercard,Debit,10/2024,YES,2,$15119,04/2005,2011,No
457,1943,Mastercard,Debit (Prepaid),01/2021,YES,1,$81,01/2020,2020,No
458,1943,Mastercard,Debit,02/2020,YES,1,$34183,01/2020,2020,No
757,1943,Visa,Credit,07/2022,YES,1,$22200,01/2020,2020,No
1485,792,Mastercard,Debit,02/2022,YES,1,$15117,02/2020,2020,No
3491,792,Visa,Debit (Prepaid),04/2020,YES,2,$81,06/2010,2010,No
3249,1055,Mastercard,Debit,05/2023,YES,2,$1543,06/2003,2009,No
459,1159,Mastercard,Debit,09/2024,YES,1,$22821,01/2020,2020,No
1780,1159,Visa,Credit,01/2023,YES,1,$13200,02/2020,2020,No
460,1159,Mastercard,Debit,08/2024,YES,1,$16330,01/2020,2020,No
758,1159,Visa,Debit (Prepaid),01/2020,NO,2,$39,01/2020,2020,No
5484,1115,Mastercard,Credit,11/2007,YES,2,$6400,11/2007,2011,No
2809,1115,Visa,Credit,05/2000,YES,1,$3500,05/2000,2007,No
6138,1115,Visa,Debit,04/2023,YES,1,$12606,12/2018,2018,No
374,1115,Visa,Debit,02/2023,YES,1,$9921,01/2018,2018,No
4225,1115,Visa,Debit (Prepaid),05/2022,YES,2,$96,08/2007,2009,No
1014,1115,Mastercard,Debit,12/2024,YES,1,$18964,02/2003,2009,No
2526,38,Mastercard,Debit,01/2024,YES,2,$3711,04/2007,2013,No
1352,1027,Mastercard,Debit,03/2023,NO,1,$35279,02/2015,2015,No
5543,1027,Visa,Credit,07/2020,YES,2,$13800,11/2008,2015,No
3671,1027,Mastercard,Debit,02/2022,YES,2,$24215,07/2002,2007,No
5503,11,Visa,Credit,09/2024,YES,1,$19400,11/2007,2010,No
2096,11,Visa,Debit (Prepaid),06/2020,YES,2,$30,03/2005,2014,No
243,11,Visa,Debit,03/2024,YES,2,$17208,01/2010,2016,No
18,11,Mastercard,Credit,11/2004,YES,2,$18300,01/2001,2011,No
1336,11,Mastercard,Debit,09/2021,YES,1,$51012,02/2014,2014,No
189,11,Amex,Credit,02/2019,YES,1,$15000,01/2009,2011,No
2910,871,Visa,Credit,04/2018,YES,1,$7600,05/2006,2009,No
2081,871,Mastercard,Debit,11/2023,YES,2,$8052,03/2005,2012,No
2082,871,Mastercard,Credit,07/2024,YES,1,$8600,03/2005,2007,No
5336,871,Mastercard,Debit,08/2020,YES,2,$20128,10/2019,2019,No
3831,871,Amex,Credit,03/2023,YES,1,$9000,07/2008,2013,No
5645,871,Mastercard,Debit (Prepaid),10/2020,YES,2,$91,11/2011,2012,No
958,746,Amex,Credit,12/2024,YES,1,$6800,02/1996,2009,No
3043,746,Mastercard,Debit (Prepaid),07/2011,YES,1,$93,05/2010,2010,No
2319,746,Visa,Credit,01/2016,YES,2,$9800,03/2013,2013,No
3492,746,Visa,Credit,01/2021,YES,2,$6700,06/2010,2011,No
108,1520,Visa,Credit,05/2023,YES,1,$9800,01/2006,2015,No
3329,1520,Visa,Debit,01/2018,YES,2,$24544,06/2006,2013,No
2956,1520,Mastercard,Debit,05/2023,YES,1,$22639,05/2008,2010,No
4033,1520,Discover,Credit,11/2023,YES,1,$1100,07/2015,2015,No
2715,1520,Mastercard,Debit (Prepaid),05/2016,YES,1,$86,04/2013,2013,No
2655,1372,Visa,Debit,08/2020,YES,2,$2330,04/2010,2011,No
1781,1372,Visa,Credit,08/2020,YES,2,$5900,02/2020,2020,No
5909,1799,Visa,Debit,02/2020,YES,2,$47372,12/2007,2008,No
3076,1799,Visa,Debit,07/2022,NO,2,$28127,05/2010,2010,No
4595,1799,Mastercard,Debit (Prepaid),03/2010,YES,1,$28,09/2006,2006,No
1782,1799,Visa,Debit,03/2024,YES,2,$62081,02/2020,2020,No
4806,1905,Amex,Credit,11/2022,YES,1,$5800,09/2011,2011,No
3902,1905,Visa,Credit,07/2016,YES,1,$6700,07/2009,2009,No
2127,1905,Visa,Credit,02/2015,YES,1,$6700,03/2006,2012,No
5807,1905,Mastercard,Debit,07/2022,YES,2,$1424,12/2004,2012,No
1486,130,Mastercard,Debit (Prepaid),07/2024,NO,1,$58,02/2020,2020,No
3785,130,Visa,Credit,05/2009,YES,2,$19400,07/2006,2008,No
6020,130,Visa,Debit,05/2012,YES,2,$4052,12/2010,2013,No
2468,130,Visa,Credit,05/2010,YES,2,$9300,04/2004,2010,No
1783,1990,Visa,Credit,05/2022,YES,1,$9600,02/2020,2020,No
1487,1990,Mastercard,Debit,02/2020,YES,1,$16923,02/2020,2020,No
461,593,Mastercard,Credit,02/2020,YES,1,$7700,01/2020,2020,No
1488,540,Mastercard,Debit,07/2022,YES,2,$146,02/2020,2020,No
2997,1155,Mastercard,Debit,03/2023,NO,1,$12091,05/2009,2009,No
4596,1155,Mastercard,Debit,11/2006,YES,2,$11157,09/2006,2011,No
5784,1155,Visa,Credit,07/2010,YES,2,$7100,12/2002,2012,No
4319,1155,Mastercard,Debit,01/2012,YES,1,$7612,08/2010,2011,No
1328,1155,Visa,Credit,12/2021,YES,2,$6100,02/2013,2013,No
5941,663,Visa,Debit,07/2023,YES,2,$27706,12/2008,2008,No
2173,663,Mastercard,Debit (Prepaid),04/2009,NO,2,$45,03/2008,2009,No
975,663,Mastercard,Debit,05/2021,NO,2,$2046,02/2000,2008,No
4831,663,Mastercard,Credit,10/2024,YES,1,$17400,09/2012,2012,No
5926,663,Mastercard,Debit,05/2020,YES,1,$26231,12/2008,2008,No
3358,1987,Visa,Credit,02/2009,YES,2,$18300,06/2007,2010,No
3668,1987,Visa,Credit,05/2016,YES,2,$13900,07/2001,2014,No
3209,1484,Mastercard,Credit,08/2022,YES,2,$17200,06/1999,2013,No
5058,1484,Visa,Debit,06/2023,YES,2,$14217,10/2006,2012,No
2527,1484,Mastercard,Debit,03/2024,YES,2,$39533,04/2007,2016,No
4242,1484,Mastercard,Debit,04/2023,YES,2,$3141,08/2008,2013,No
2733,1484,Visa,Credit,11/2022,YES,2,$12800,04/2014,2014,No
4764,1484,Mastercard,Debit,01/2020,NO,1,$38342,09/2010,2010,No
462,417,Mastercard,Credit,01/2020,YES,1,$3000,01/2020,2020,No
1784,298,Visa,Debit,12/2020,NO,1,$16486,02/2020,2020,No
463,306,Mastercard,Debit,05/2024,YES,2,$28868,01/2020,2020,No
464,306,Mastercard,Debit,02/2021,YES,1,$51836,01/2020,2020,No
1785,607,Visa,Credit,09/2021,YES,2,$8900,02/2020,2020,No
1489,607,Mastercard,Credit,02/2020,YES,1,$9900,02/2020,2020,No
759,607,Visa,Debit,02/2020,YES,1,$22935,01/2020,2020,No
1786,607,Visa,Credit,10/2023,YES,2,$7900,02/2020,2020,No
6100,607,Mastercard,Debit,02/2020,YES,1,$17336,12/2014,2014,No
3981,1769,Visa,Debit,03/2021,YES,2,$20206,07/2011,2011,No
375,1769,Visa,Credit,10/2023,YES,2,$9900,01/2018,2018,No
295,1769,Mastercard,Debit (Prepaid),11/2021,NO,1,$78,01/2012,2012,No
5599,1769,Mastercard,Debit,05/2023,YES,1,$17335,11/2010,2010,No
43,1769,Visa,Credit,06/2024,YES,1,$9700,01/2003,2020,No
5820,698,Visa,Debit,06/2021,NO,2,$25048,12/2004,2010,No
2332,698,Visa,Debit,12/2014,YES,1,$25214,03/2014,2014,No
1490,698,Mastercard,Debit,04/2023,YES,1,$33580,02/2020,2020,No
2286,896,Visa,Debit,04/2013,NO,2,$1952,03/2011,2011,No
3882,1975,Mastercard,Debit,05/2023,YES,1,$18491,07/2009,2011,No
4336,1975,Visa,Credit,02/2013,YES,1,$9800,08/2010,2014,No
5957,1975,Mastercard,Credit,12/2021,YES,1,$0,12/2009,2010,No
267,645,Mastercard,Debit,09/2023,YES,1,$5857,01/2011,2012,No
5094,645,Visa,Debit,06/2020,YES,2,$10366,10/2007,2014,No
2469,645,Visa,Debit,01/2024,YES,1,$10161,04/2004,2008,No
68,645,Mastercard,Debit,04/2021,YES,2,$9297,01/2005,2012,No
3703,645,Visa,Debit,09/2021,YES,1,$12434,07/2003,2012,No
5600,227,Mastercard,Debit,04/2020,YES,2,$29973,11/2010,2010,No
4886,227,Visa,Debit,02/2020,YES,2,$25330,09/2015,2015,No
2512,227,Visa,Debit,04/2020,YES,2,$52609,04/2006,2010,No
5867,227,Visa,Credit,10/2020,YES,1,$25200,12/2006,2016,No
5750,84,Visa,Debit,11/2022,YES,1,$11832,12/1996,2007,No
2580,84,Visa,Credit,08/2016,YES,1,$5400,04/2008,2013,No
3417,84,Mastercard,Debit,01/2024,NO,1,$3384,06/2009,2009,No
3543,1684,Mastercard,Debit,04/2014,YES,1,$13756,06/2012,2012,No
94,1684,Mastercard,Debit,06/2022,YES,1,$9263,01/2006,2010,No
2723,1684,Mastercard,Debit,12/2024,YES,1,$16899,04/2014,2014,No
3278,1684,Visa,Credit,01/2022,YES,1,$5700,06/2004,2012,No
2140,1684,Mastercard,Debit (Prepaid),05/2021,YES,1,$46,03/2007,2012,No
1491,745,Mastercard,Credit,01/2024,YES,2,$11400,02/2020,2020,No
5646,1508,Mastercard,Debit (Prepaid),08/2022,YES,1,$95,11/2011,2011,No
1108,1508,Mastercard,Credit,06/2023,YES,2,$10700,02/2007,2015,No
3508,1508,Amex,Credit,02/2024,YES,1,$8700,06/2011,2011,No
3279,1508,Visa,Debit,01/2022,YES,2,$12150,06/2004,2008,No
3617,1158,Discover,Credit,03/2019,YES,1,$7800,06/2017,2017,No
1329,1158,Visa,Debit,10/2013,NO,1,$13761,02/2013,2013,No
3946,1427,Visa,Debit,06/2020,YES,2,$45377,07/2010,2011,No
465,352,Mastercard,Debit,01/2020,YES,1,$18091,01/2020,2020,No
466,352,Mastercard,Debit,12/2022,YES,1,$14514,01/2020,2020,No
1492,1948,Mastercard,Credit,03/2022,YES,1,$15900,02/2020,2020,No
760,1948,Visa,Credit,12/2020,YES,1,$13000,01/2020,2020,No
761,1948,Visa,Debit,09/2021,YES,2,$17905,01/2020,2020,No
5624,724,Visa,Credit,07/2022,YES,2,$7000,11/2010,2011,No
2656,724,Visa,Credit,07/2020,YES,3,$7100,04/2010,2010,No
2876,724,Mastercard,Debit,06/2024,YES,2,$16476,05/2005,2008,No
5868,724,Visa,Credit,10/2009,NO,2,$7200,12/2006,2011,No
5996,543,Mastercard,Credit,10/2017,YES,1,$11800,12/2010,2011,No
4320,543,Mastercard,Debit,12/2018,YES,2,$6832,08/2010,2015,No
4708,543,Mastercard,Debit,12/2023,YES,2,$6222,09/2009,2009,No
2920,1559,Amex,Credit,03/2024,YES,1,$13300,05/2007,2015,No
5797,1559,Visa,Debit,08/2023,YES,2,$2942,12/2003,2014,No
3301,1559,Visa,Debit,12/2022,YES,2,$33539,06/2005,2018,No
1787,1199,Visa,Credit,04/2023,YES,2,$14000,02/2020,2020,No
762,1199,Visa,Debit,06/2024,YES,1,$20160,01/2020,2020,No
467,1745,Mastercard,Debit,03/2022,YES,1,$35466,01/2020,2020,No
1788,1745,Visa,Debit,02/2020,YES,2,$24677,02/2020,2020,No
1789,1745,Visa,Debit,02/2020,YES,1,$16520,02/2020,2020,No
5028,1950,Visa,Debit,04/2008,YES,2,$6708,10/2005,2013,No
328,1950,Mastercard,Credit,10/2022,YES,1,$1200,01/2014,2014,No
4374,1950,Visa,Debit,06/2022,YES,1,$10903,08/2011,2011,No
1312,1950,Mastercard,Debit,10/2021,YES,1,$6710,02/2013,2013,No
5730,1950,Mastercard,Debit,05/2024,YES,2,$10841,11/2017,2017,No
763,1397,Visa,Debit (Prepaid),11/2024,YES,1,$40,01/2020,2020,No
2957,1397,Mastercard,Debit,05/2023,YES,2,$29340,05/2008,2010,No
3627,1397,Amex,Credit,06/2020,YES,2,$13600,06/2018,2018,No
3044,1397,Mastercard,Credit,09/2022,YES,2,$7700,05/2010,2010,No
5401,873,Mastercard,Debit,11/2021,YES,1,$18803,11/2004,2008,No
3205,873,Mastercard,Debit,10/2022,YES,2,$28405,06/1998,2008,No
1269,873,Mastercard,Debit,04/2011,YES,1,$15521,02/2011,2011,No
20,1728,Visa,Credit,06/2021,YES,1,$3800,01/2001,2003,No
3493,1728,Visa,Credit,10/2022,YES,2,$10900,06/2010,2013,No
153,1728,Mastercard,Debit,03/2023,YES,2,$1930,01/2008,2015,No
4422,1728,Discover,Credit,03/2024,YES,2,$13900,08/2014,2014,No
223,299,Mastercard,Debit,03/2024,YES,1,$5575,01/2010,2010,No
2756,299,Amex,Credit,05/2023,NO,2,$8300,04/2016,2016,No
208,299,Visa,Debit,05/2020,YES,1,$13009,01/2009,2009,No
468,299,Mastercard,Debit,12/2024,YES,2,$12029,01/2020,2020,No
764,299,Visa,Credit,08/2022,YES,1,$6100,01/2020,2020,No
4414,1742,Visa,Debit,10/2022,YES,1,$24123,08/2013,2013,No
1155,1742,Visa,Credit,03/2015,YES,1,$14700,02/2008,2010,No
5869,1742,Visa,Debit (Prepaid),02/2020,YES,2,$12,12/2006,2013,No
4559,1742,Visa,Debit,07/2020,YES,1,$11737,09/2004,2009,No
2005,1004,Visa,Debit,01/2024,YES,1,$14366,03/1997,2008,No
345,1004,Mastercard,Debit,08/2015,YES,1,$17272,01/2015,2015,No
3672,1004,Mastercard,Debit,11/2023,YES,2,$13605,07/2002,2009,No
3742,301,Visa,Credit,05/2023,YES,1,$21000,07/2005,2009,No
1493,1011,Mastercard,Debit,05/2024,YES,2,$21470,02/2020,2020,No
4915,906,Visa,Debit,12/2017,YES,1,$26850,09/2017,2017,No
1190,906,Visa,Credit,09/2024,YES,2,$10400,02/2009,2010,No
5095,906,Visa,Credit,07/2008,YES,2,$8000,10/2007,2011,No
2409,906,Visa,Credit,01/2020,YES,2,$13000,04/2000,2010,No
3760,906,Mastercard,Debit,03/2020,YES,1,$5840,07/2006,2009,No
2174,906,Mastercard,Debit (Prepaid),02/2012,YES,2,$68,03/2008,2012,No
4756,110,Amex,Credit,10/2022,YES,1,$16000,09/2010,2016,No
3240,110,Visa,Debit,03/2008,NO,1,$32223,06/2002,2005,No
5189,110,Mastercard,Debit,01/2022,YES,2,$13323,10/2010,2010,No
4103,110,Visa,Debit,07/2021,YES,2,$576,08/2001,2011,No
2547,1073,Visa,Debit,09/2024,YES,1,$25977,04/2007,2009,No
4436,1073,Visa,Debit (Prepaid),03/2016,YES,1,$84,08/2014,2014,No
4597,705,Mastercard,Debit (Prepaid),10/2021,YES,2,$23,09/2006,2010,No
5359,705,Visa,Credit,09/2023,NO,2,$5200,11/1999,2009,No
3311,820,Mastercard,Debit (Prepaid),08/2013,YES,2,$66,06/2006,2010,No
5040,820,Amex,Credit,06/2024,YES,1,$1200,10/2006,2009,No
127,820,Mastercard,Debit,11/2020,YES,1,$20759,01/2007,2009,No
3224,820,Mastercard,Credit,06/2024,YES,1,$15100,06/2001,2010,No
469,820,Mastercard,Credit,10/2021,YES,1,$11100,01/2020,2020,No
470,1188,Mastercard,Debit (Prepaid),05/2022,YES,2,$52,01/2020,2020,No
4548,1128,Mastercard,Debit,08/2024,YES,2,$15110,09/2004,2009,No
4765,1128,Mastercard,Credit,04/2023,YES,2,$10600,09/2010,2014,No
4583,1128,Visa,Credit,01/2020,YES,2,$8600,09/2005,2011,No
4316,1128,Amex,Credit,09/2020,YES,2,$8400,08/2010,2012,No
3144,1128,Mastercard,Credit,10/2022,YES,2,$11100,05/2014,2014,No
1139,1479,Mastercard,Credit,11/2021,YES,1,$2800,02/2008,2010,No
6128,1594,Visa,Credit,09/2019,YES,2,$5700,12/2016,2016,No
3241,1594,Visa,Debit,08/2011,YES,1,$12252,06/2002,2010,No
3565,1594,Mastercard,Debit,12/2023,YES,1,$22420,06/2013,2013,No
5029,1485,Visa,Debit,09/2018,YES,2,$3715,10/2005,2009,No
4298,1485,Visa,Debit (Prepaid),06/2021,YES,1,$67,08/2009,2011,No
3819,1485,Visa,Debit,11/2020,YES,2,$26460,07/2007,2017,No
4736,1485,Visa,Debit,11/2023,YES,1,$12783,09/2009,2015,No
88,1390,Amex,Credit,03/2023,YES,2,$21400,01/2006,2011,No
3359,1390,Visa,Credit,02/2021,NO,2,$13600,06/2007,2007,No
5269,1390,Mastercard,Debit,03/2020,NO,1,$46201,10/2013,2013,No
2657,644,Visa,Credit,04/2022,YES,2,$7700,04/2010,2010,No
5020,1912,Mastercard,Debit,01/2010,YES,2,$18937,10/2005,2010,No
3544,1584,Mastercard,Debit,10/2021,YES,1,$14539,06/2012,2012,No
6038,1584,Mastercard,Debit,03/2020,YES,2,$21723,12/2011,2011,No
1494,1803,Mastercard,Debit,12/2023,YES,1,$16858,02/2020,2020,No
1790,1824,Visa,Debit,09/2022,NO,2,$22143,02/2020,2020,No
1791,1824,Visa,Debit (Prepaid),03/2023,YES,2,$61,02/2020,2020,No
5721,1824,Mastercard,Debit,04/2022,YES,1,$15683,11/2016,2016,No
471,340,Mastercard,Debit (Prepaid),08/2020,YES,1,$65,01/2020,2020,No
4922,650,Mastercard,Debit,04/2022,YES,1,$12139,09/2019,2019,No
3669,650,Visa,Debit,07/2021,YES,1,$10130,07/2001,2011,No
3717,650,Visa,Credit,08/2023,YES,1,$7300,07/2004,2010,No
5580,650,Visa,Debit (Prepaid),01/2012,NO,1,$57,11/2009,2016,No
3494,650,Visa,Credit,11/2022,YES,1,$3800,06/2010,2011,No
3837,650,Mastercard,Debit (Prepaid),03/2021,YES,2,$121,07/2008,2008,No
1080,762,Mastercard,Debit,11/2020,YES,1,$13569,02/2006,2007,No
472,1061,Mastercard,Debit,02/2020,YES,1,$15358,01/2020,2020,No
5356,1931,Mastercard,Debit,12/1999,NO,1,$9550,11/1999,2018,No
3530,1931,Visa,Credit,03/2024,YES,1,$17300,06/2011,2011,No
4199,702,Mastercard,Credit,02/2021,YES,2,$15000,08/2007,2007,No
3863,702,Visa,Debit (Prepaid),04/2023,YES,2,$106,07/2008,2008,No
2258,702,Visa,Credit,04/2021,YES,1,$20100,03/2010,2017,No
4096,702,Visa,Debit (Prepaid),12/2022,YES,2,$50,08/2000,2008,No
2175,918,Mastercard,Debit,02/2015,YES,1,$10843,03/2008,2009,No
2734,918,Visa,Debit,08/2023,YES,2,$12057,04/2014,2014,No
3202,1137,Mastercard,Credit,03/2022,YES,2,$11100,05/2019,2019,No
3718,1137,Visa,Debit,06/2012,YES,1,$13969,07/2004,2008,No
3688,1137,Mastercard,Credit,04/2023,YES,1,$7600,07/2003,2017,No
765,66,Visa,Debit,10/2024,YES,1,$9578,01/2020,2020,No
1792,66,Visa,Debit,10/2023,YES,1,$16711,02/2020,2020,No
6136,66,Mastercard,Debit,11/2020,YES,2,$15435,12/2018,2018,No
391,66,Amex,Credit,06/2020,YES,1,$14300,01/2020,2020,No
2743,1406,Mastercard,Debit,04/2020,YES,1,$9431,04/2015,2015,No
3883,1406,Mastercard,Credit,04/2022,YES,1,$6100,07/2009,2012,No
5186,437,Discover,Credit,09/2014,YES,1,$17400,10/2010,2013,No
5454,437,Mastercard,Debit,01/2024,YES,1,$35500,11/2006,2011,No
3271,437,Mastercard,Debit,08/2023,YES,2,$27687,06/2004,2007,No
1495,806,Mastercard,Debit,01/2024,NO,2,$40073,02/2020,2020,No
1496,806,Mastercard,Credit,08/2023,YES,2,$22000,02/2020,2020,No
766,806,Visa,Debit,03/2021,NO,2,$8509,01/2020,2020,No
3566,891,Mastercard,Debit,12/2018,YES,1,$11037,06/2013,2013,No
2141,891,Mastercard,Debit,10/2023,YES,1,$16986,03/2007,2010,No
5096,891,Visa,Credit,03/2011,YES,1,$8800,10/2007,2014,No
4321,891,Mastercard,Debit,01/2024,YES,2,$8212,08/2010,2011,No
4649,891,Visa,Debit,09/2023,YES,2,$24270,09/2007,2008,No
767,1191,Visa,Debit,01/2024,YES,2,$12586,01/2020,2020,No
365,701,Amex,Credit,09/2019,NO,2,$11800,01/2018,2018,No
2042,1147,Mastercard,Debit,10/2021,NO,2,$18050,03/2003,2010,No
3924,1147,Discover,Credit,09/2022,YES,2,$21800,07/2010,2011,No
1497,1625,Mastercard,Debit (Prepaid),04/2024,YES,1,$97,02/2020,2020,No
2557,1664,Amex,Credit,05/2009,YES,2,$19600,04/2008,2011,No
2273,1664,Discover,Credit,12/2019,NO,2,$21900,03/2011,2011,No
5544,1664,Visa,Credit,12/2008,YES,2,$21400,11/2008,2011,No
5147,1664,Mastercard,Debit,02/2024,NO,2,$34572,10/2009,2015,No
1498,1273,Mastercard,Credit,08/2020,YES,2,$11700,02/2020,2020,No
154,1009,Mastercard,Credit,02/2020,YES,1,$8500,01/2008,2009,No
4709,1009,Mastercard,Debit,08/2021,YES,2,$19928,09/2009,2011,No
5601,1009,Mastercard,Debit,01/2023,YES,1,$9902,11/2010,2012,No
1008,1341,Visa,Credit,04/2021,YES,1,$11000,02/2002,2015,No
4766,1341,Mastercard,Credit,08/2023,YES,1,$6300,09/2010,2010,No
4394,1341,Visa,Debit,12/2022,YES,1,$22474,08/2012,2012,No
4098,1341,Mastercard,Debit,08/2024,YES,1,$24926,08/2001,2011,No
1499,925,Mastercard,Debit (Prepaid),02/2020,YES,2,$77,02/2020,2020,No
768,824,Visa,Credit,02/2020,YES,1,$9100,01/2020,2020,No
5958,824,Mastercard,Debit,07/2018,YES,1,$10838,12/2009,2010,No
473,824,Mastercard,Debit,07/2020,YES,1,$1940,01/2020,2020,No
3838,824,Mastercard,Debit,06/2016,YES,2,$100,07/2008,2008,No
5074,563,Mastercard,Debit,01/2021,YES,1,$23231,10/2007,2011,No
2097,563,Visa,Debit,03/2009,YES,2,$17323,03/2005,2011,No
1060,563,Visa,Credit,07/2021,YES,2,$11800,02/2005,2018,No
4054,563,Mastercard,Credit,06/2022,YES,2,$6100,07/2017,2017,No
2760,563,Mastercard,Debit,06/2022,YES,1,$18241,04/2016,2016,No
2864,563,Visa,Debit (Prepaid),11/2007,NO,2,$100,05/2004,2010,No
5485,1612,Mastercard,Credit,12/2007,YES,2,$12700,11/2007,2010,No
2581,1700,Visa,Credit,03/2022,YES,3,$4600,04/2008,2010,No
474,963,Mastercard,Debit,05/2023,YES,1,$21106,01/2020,2020,No
1500,963,Mastercard,Debit,02/2020,YES,1,$16417,02/2020,2020,No
1353,963,Mastercard,Credit,10/2020,YES,1,$6500,02/2015,2015,No
475,904,Mastercard,Credit,08/2020,YES,2,$5600,01/2020,2020,No
2297,1586,Mastercard,Credit,07/2015,YES,1,$5700,03/2012,2012,No
6051,1586,Visa,Credit,11/2022,YES,1,$11800,12/2011,2011,No
1122,1586,Visa,Credit,05/2022,YES,2,$20700,02/2007,2007,No
1365,1586,Mastercard,Debit,02/2021,YES,2,$17587,02/2016,2016,No
5168,1286,Visa,Debit,01/2021,YES,2,$24651,10/2009,2015,No
5798,1286,Visa,Debit,02/2020,YES,2,$27727,12/2003,2009,No
5518,719,Mastercard,Debit,12/2023,YES,1,$21727,11/2008,2008,No
6021,719,Visa,Credit,08/2023,YES,1,$13900,12/2010,2010,No
4075,719,Mastercard,Credit,05/2022,YES,2,$10300,07/2019,2019,No
769,1469,Visa,Debit (Prepaid),11/2024,YES,1,$16,01/2020,2020,No
770,930,Visa,Debit,04/2024,YES,1,$9146,01/2020,2020,No
1501,930,Mastercard,Credit,02/2020,YES,2,$5000,02/2020,2020,No
2761,1814,Mastercard,Debit,07/2016,YES,1,$17895,04/2016,2016,No
4375,1814,Visa,Debit (Prepaid),01/2022,YES,1,$59,08/2011,2011,No
1040,1814,Visa,Credit,07/2022,YES,1,$11800,02/2004,2013,No
2298,1723,Mastercard,Debit (Prepaid),10/2016,YES,2,$74,03/2012,2012,No
4099,1723,Mastercard,Debit,05/2020,YES,1,$13168,08/2001,2007,No
2479,1723,Mastercard,Debit,07/2006,YES,1,$12431,04/2005,2007,No
1502,1377,Mastercard,Debit,02/2020,YES,2,$21478,02/2020,2020,No
4598,1377,Mastercard,Debit,06/2022,YES,2,$4583,09/2006,2015,No
1793,1377,Visa,Debit (Prepaid),02/2020,YES,1,$11,02/2020,2020,No
5097,470,Visa,Credit,07/2020,YES,1,$5800,10/2007,2013,No
2896,470,Mastercard,Debit,01/2013,YES,2,$2704,05/2006,2013,No
3733,470,Mastercard,Debit,04/2021,NO,1,$7581,07/2005,2014,No
1794,1804,Visa,Credit,02/2020,NO,1,$10200,02/2020,2020,No
476,1804,Mastercard,Debit,10/2022,YES,1,$9984,01/2020,2020,No
1795,1804,Visa,Debit,04/2022,YES,2,$2174,02/2020,2020,No
771,1804,Visa,Credit,03/2023,YES,2,$200,01/2020,2020,No
1503,229,Mastercard,Credit,04/2021,YES,2,$7900,02/2020,2020,No
2683,229,Visa,Debit,03/2020,NO,1,$20827,04/2011,2011,No
1504,229,Mastercard,Debit (Prepaid),02/2020,NO,1,$74,02/2020,2020,No
1796,229,Visa,Debit,02/2020,YES,1,$52585,02/2020,2020,No
5942,229,Visa,Credit,06/2023,NO,1,$16700,12/2008,2009,No
4139,1512,Visa,Debit,12/2023,YES,2,$32030,08/2004,2009,No
4923,1512,Mastercard,Debit (Prepaid),11/2020,YES,2,$64,09/2019,2019,No
95,1512,Mastercard,Debit (Prepaid),06/2014,YES,1,$78,01/2006,2011,No
2582,1512,Visa,Credit,11/2022,YES,1,$18500,04/2008,2012,No
5049,1512,Mastercard,Debit,09/2019,YES,2,$26357,10/2006,2013,No
5190,1512,Mastercard,Debit,12/2020,YES,1,$28864,10/2010,2013,No
976,1512,Mastercard,Debit,07/2020,NO,2,$19651,02/2000,2013,No
3689,1512,Mastercard,Debit,10/2021,NO,2,$52179,07/2003,2010,No
4425,1543,Mastercard,Debit,08/2022,YES,2,$47709,08/2014,2014,No
4687,1543,Visa,Debit,03/2016,YES,2,$54128,09/2008,2011,No
4473,1543,Visa,Debit,08/2024,YES,2,$39389,08/2018,2018,No
3864,1543,Visa,Credit,02/2020,YES,1,$29800,07/2008,2011,No
